
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.0000000000,-0.0000630000,1.0006790161,0.0000090000,0.0004550000,0.1534399986,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_INF_20191221,,Exported,"Aqua4Plus 1.9.10"
# Records,  5367 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,0.75,14.133,
,Maximum,10.13,14.636,
,Mean,5.03,14.403,
,Variance,2.886,0.0096,
,Std Deviation,1.699,0.0980,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
4121,5-Mar-19 12:30:00,6.13,14.370
4122,5-Mar-19 12:45:00,6.19,14.369
4123,5-Mar-19 13:00:00,6.31,14.360
4124,5-Mar-19 13:15:00,6.44,14.357
4125,5-Mar-19 13:30:00,6.56,14.349
4126,5-Mar-19 13:45:00,6.69,14.346
4127,5-Mar-19 14:00:00,6.69,14.347
4128,5-Mar-19 14:15:00,6.69,14.342
4129,5-Mar-19 14:30:00,6.69,14.340
4130,5-Mar-19 14:45:00,6.69,14.340
4131,5-Mar-19 15:00:00,6.63,14.337
4132,5-Mar-19 15:15:00,6.56,14.336
4133,5-Mar-19 15:30:00,6.44,14.335
4134,5-Mar-19 15:45:00,6.31,14.336
4135,5-Mar-19 16:00:00,6.19,14.337
4136,5-Mar-19 16:15:00,6.06,14.334
4137,5-Mar-19 16:30:00,5.88,14.332
4138,5-Mar-19 16:45:00,5.75,14.335
4139,5-Mar-19 17:00:00,5.63,14.333
4140,5-Mar-19 17:15:00,5.50,14.344
4141,5-Mar-19 17:30:00,5.38,14.340
4142,5-Mar-19 17:45:00,5.25,14.347
4143,5-Mar-19 18:00:00,5.13,14.347
4144,5-Mar-19 18:15:00,5.00,14.351
4145,5-Mar-19 18:30:00,4.94,14.350
4146,5-Mar-19 18:45:00,4.94,14.355
4147,5-Mar-19 19:00:00,4.88,14.359
4148,5-Mar-19 19:15:00,4.81,14.359
4149,5-Mar-19 19:30:00,4.75,14.363
4150,5-Mar-19 19:45:00,4.75,14.365
4151,5-Mar-19 20:00:00,4.75,14.368
4152,5-Mar-19 20:15:00,4.69,14.370
4153,5-Mar-19 20:30:00,4.69,14.367
4154,5-Mar-19 20:45:00,4.69,14.374
4155,5-Mar-19 21:00:00,4.63,14.382
4156,5-Mar-19 21:15:00,4.56,14.385
4157,5-Mar-19 21:30:00,4.56,14.389
4158,5-Mar-19 21:45:00,4.56,14.389
4159,5-Mar-19 22:00:00,4.56,14.391
4160,5-Mar-19 22:15:00,4.56,14.390
4161,5-Mar-19 22:30:00,4.56,14.394
4162,5-Mar-19 22:45:00,4.50,14.392
4163,5-Mar-19 23:00:00,4.50,14.394
4164,5-Mar-19 23:15:00,4.50,14.398
4165,5-Mar-19 23:30:00,4.44,14.398
4166,5-Mar-19 23:45:00,4.38,14.400
4167,6-Mar-19 00:00:00,4.31,14.399
4168,6-Mar-19 00:15:00,4.38,14.400
4169,6-Mar-19 00:30:00,4.31,14.402
4170,6-Mar-19 00:45:00,4.25,14.402
4171,6-Mar-19 01:00:00,4.25,14.400
4172,6-Mar-19 01:15:00,4.19,14.403
4173,6-Mar-19 01:30:00,4.19,14.412
4174,6-Mar-19 01:45:00,4.19,14.413
4175,6-Mar-19 02:00:00,4.19,14.414
4176,6-Mar-19 02:15:00,4.13,14.413
4177,6-Mar-19 02:30:00,4.13,14.415
4178,6-Mar-19 02:45:00,4.13,14.413
4179,6-Mar-19 03:00:00,4.13,14.416
4180,6-Mar-19 03:15:00,4.06,14.412
4181,6-Mar-19 03:30:00,4.13,14.418
4182,6-Mar-19 03:45:00,4.00,14.417
4183,6-Mar-19 04:00:00,4.06,14.420
4184,6-Mar-19 04:15:00,4.00,14.420
4185,6-Mar-19 04:30:00,4.00,14.421
4186,6-Mar-19 04:45:00,3.94,14.430
4187,6-Mar-19 05:00:00,3.94,14.434
4188,6-Mar-19 05:15:00,3.94,14.439
4189,6-Mar-19 05:30:00,3.88,14.443
4190,6-Mar-19 05:45:00,3.88,14.444
4191,6-Mar-19 06:00:00,3.88,14.445
4192,6-Mar-19 06:15:00,3.81,14.448
4193,6-Mar-19 06:30:00,3.75,14.448
4194,6-Mar-19 06:45:00,3.69,14.450
4195,6-Mar-19 07:00:00,3.69,14.453
4196,6-Mar-19 07:15:00,3.69,14.459
4197,6-Mar-19 07:30:00,3.69,14.459
4198,6-Mar-19 07:45:00,3.69,14.463
4199,6-Mar-19 08:00:00,3.63,14.465
4200,6-Mar-19 08:15:00,3.69,14.473
4201,6-Mar-19 08:30:00,3.69,14.469
4202,6-Mar-19 08:45:00,3.69,14.475
4203,6-Mar-19 09:00:00,3.69,14.475
4204,6-Mar-19 09:15:00,3.63,14.481
4205,6-Mar-19 09:30:00,3.69,14.477
4206,6-Mar-19 09:45:00,3.75,14.480
4207,6-Mar-19 10:00:00,3.81,14.482
4208,6-Mar-19 10:15:00,3.94,14.479
4209,6-Mar-19 10:30:00,4.06,14.479
4210,6-Mar-19 10:45:00,4.25,14.476
4211,6-Mar-19 11:00:00,4.38,14.476
4212,6-Mar-19 11:15:00,4.56,14.476
4213,6-Mar-19 11:30:00,4.75,14.477
4214,6-Mar-19 11:45:00,4.94,14.476
4215,6-Mar-19 12:00:00,5.06,14.477
4216,6-Mar-19 12:15:00,5.19,14.473
4217,6-Mar-19 12:30:00,5.38,14.470
4218,6-Mar-19 12:45:00,5.44,14.468
4219,6-Mar-19 13:00:00,5.56,14.469
4220,6-Mar-19 13:15:00,5.69,14.464
4221,6-Mar-19 13:30:00,5.81,14.457
4222,6-Mar-19 13:45:00,5.88,14.459
4223,6-Mar-19 14:00:00,5.88,14.459
4224,6-Mar-19 14:15:00,5.94,14.456
4225,6-Mar-19 14:30:00,5.94,14.454
4226,6-Mar-19 14:45:00,5.88,14.452
4227,6-Mar-19 15:00:00,5.88,14.453
4228,6-Mar-19 15:15:00,5.75,14.459
4229,6-Mar-19 15:30:00,5.63,14.453
4230,6-Mar-19 15:45:00,5.50,14.456
4231,6-Mar-19 16:00:00,5.38,14.458
4232,6-Mar-19 16:15:00,5.31,14.454
4233,6-Mar-19 16:30:00,5.19,14.453
4234,6-Mar-19 16:45:00,5.00,14.454
4235,6-Mar-19 17:00:00,4.94,14.452
4236,6-Mar-19 17:15:00,4.81,14.454
4237,6-Mar-19 17:30:00,4.75,14.454
4238,6-Mar-19 17:45:00,4.63,14.455
4239,6-Mar-19 18:00:00,4.56,14.458
4240,6-Mar-19 18:15:00,4.50,14.461
4241,6-Mar-19 18:30:00,4.50,14.462
4242,6-Mar-19 18:45:00,4.44,14.463
4243,6-Mar-19 19:00:00,4.44,14.461
4244,6-Mar-19 19:15:00,4.38,14.467
4245,6-Mar-19 19:30:00,4.31,14.468
4246,6-Mar-19 19:45:00,4.31,14.469
4247,6-Mar-19 20:00:00,4.25,14.468
4248,6-Mar-19 20:15:00,4.25,14.469
4249,6-Mar-19 20:30:00,4.25,14.475
4250,6-Mar-19 20:45:00,4.25,14.471
4251,6-Mar-19 21:00:00,4.19,14.477
4252,6-Mar-19 21:15:00,4.19,14.481
4253,6-Mar-19 21:30:00,4.19,14.481
4254,6-Mar-19 21:45:00,4.13,14.481
4255,6-Mar-19 22:00:00,4.13,14.477
4256,6-Mar-19 22:15:00,4.13,14.478
4257,6-Mar-19 22:30:00,4.13,14.479
4258,6-Mar-19 22:45:00,4.06,14.482
4259,6-Mar-19 23:00:00,4.06,14.484
4260,6-Mar-19 23:15:00,4.13,14.481
4261,6-Mar-19 23:30:00,4.06,14.484
4262,6-Mar-19 23:45:00,4.06,14.485
4263,7-Mar-19 00:00:00,4.06,14.479
4264,7-Mar-19 00:15:00,4.06,14.480
4265,7-Mar-19 00:30:00,4.06,14.480
4266,7-Mar-19 00:45:00,4.00,14.478
4267,7-Mar-19 01:00:00,4.00,14.484
4268,7-Mar-19 01:15:00,4.00,14.472
4269,7-Mar-19 01:30:00,4.00,14.472
4270,7-Mar-19 01:45:00,3.94,14.477
4271,7-Mar-19 02:00:00,3.94,14.480
4272,7-Mar-19 02:15:00,3.94,14.479
4273,7-Mar-19 02:30:00,3.94,14.482
4274,7-Mar-19 02:45:00,3.94,14.479
4275,7-Mar-19 03:00:00,3.94,14.477
4276,7-Mar-19 03:15:00,3.94,14.477
4277,7-Mar-19 03:30:00,3.94,14.479
4278,7-Mar-19 03:45:00,3.94,14.485
4279,7-Mar-19 04:00:00,3.88,14.481
4280,7-Mar-19 04:15:00,3.88,14.483
4281,7-Mar-19 04:30:00,3.88,14.484
4282,7-Mar-19 04:45:00,3.88,14.485
4283,7-Mar-19 05:00:00,3.81,14.483
4284,7-Mar-19 05:15:00,3.81,14.491
4285,7-Mar-19 05:30:00,3.81,14.495
4286,7-Mar-19 05:45:00,3.81,14.494
4287,7-Mar-19 06:00:00,3.81,14.496
4288,7-Mar-19 06:15:00,3.81,14.499
4289,7-Mar-19 06:30:00,3.81,14.498
4290,7-Mar-19 06:45:00,3.81,14.505
4291,7-Mar-19 07:00:00,3.81,14.502
4292,7-Mar-19 07:15:00,3.81,14.499
4293,7-Mar-19 07:30:00,3.81,14.503
4294,7-Mar-19 07:45:00,3.81,14.510
4295,7-Mar-19 08:00:00,3.88,14.519
4296,7-Mar-19 08:15:00,3.81,14.512
4297,7-Mar-19 08:30:00,3.88,14.515
4298,7-Mar-19 08:45:00,3.94,14.516
4299,7-Mar-19 09:00:00,4.00,14.512
4300,7-Mar-19 09:15:00,4.06,14.511
4301,7-Mar-19 09:30:00,4.13,14.510
4302,7-Mar-19 09:45:00,4.19,14.511
4303,7-Mar-19 10:00:00,4.31,14.513
4304,7-Mar-19 10:15:00,4.44,14.508
4305,7-Mar-19 10:30:00,4.63,14.514
4306,7-Mar-19 10:45:00,4.81,14.507
4307,7-Mar-19 11:00:00,5.00,14.509
4308,7-Mar-19 11:15:00,5.13,14.507
4309,7-Mar-19 11:30:00,5.25,14.506
4310,7-Mar-19 11:45:00,5.44,14.507
4311,7-Mar-19 12:00:00,5.63,14.501
4312,7-Mar-19 12:15:00,5.75,14.498
4313,7-Mar-19 12:30:00,5.94,14.499
4314,7-Mar-19 12:45:00,6.06,14.494
4315,7-Mar-19 13:00:00,6.06,14.494
4316,7-Mar-19 13:15:00,6.00,14.486
4317,7-Mar-19 13:30:00,6.19,14.492
4318,7-Mar-19 13:45:00,6.19,14.483
4319,7-Mar-19 14:00:00,6.19,14.478
4320,7-Mar-19 14:15:00,6.13,14.479
4321,7-Mar-19 14:30:00,6.13,14.477
4322,7-Mar-19 14:45:00,6.06,14.478
4323,7-Mar-19 15:00:00,5.88,14.471
4324,7-Mar-19 15:15:00,5.81,14.476
4325,7-Mar-19 15:30:00,5.75,14.475
4326,7-Mar-19 15:45:00,5.69,14.478
4327,7-Mar-19 16:00:00,5.63,14.475
4328,7-Mar-19 16:15:00,5.56,14.473
4329,7-Mar-19 16:30:00,5.50,14.477
4330,7-Mar-19 16:45:00,5.50,14.472
4331,7-Mar-19 17:00:00,5.44,14.473
4332,7-Mar-19 17:15:00,5.38,14.478
4333,7-Mar-19 17:30:00,5.38,14.473
4334,7-Mar-19 17:45:00,5.31,14.477
4335,7-Mar-19 18:00:00,5.25,14.485
4336,7-Mar-19 18:15:00,5.19,14.485
4337,7-Mar-19 18:30:00,5.19,14.487
4338,7-Mar-19 18:45:00,5.06,14.492
4339,7-Mar-19 19:00:00,5.06,14.491
4340,7-Mar-19 19:15:00,5.00,14.491
4341,7-Mar-19 19:30:00,5.00,14.488
4342,7-Mar-19 19:45:00,4.94,14.492
4343,7-Mar-19 20:00:00,4.94,14.492
4344,7-Mar-19 20:15:00,4.88,14.496
4345,7-Mar-19 20:30:00,4.88,14.497
4346,7-Mar-19 20:45:00,4.88,14.492
4347,7-Mar-19 21:00:00,4.88,14.492
4348,7-Mar-19 21:15:00,4.88,14.493
4349,7-Mar-19 21:30:00,4.88,14.497
4350,7-Mar-19 21:45:00,4.88,14.497
4351,7-Mar-19 22:00:00,4.88,14.501
4352,7-Mar-19 22:15:00,4.88,14.500
4353,7-Mar-19 22:30:00,4.88,14.499
4354,7-Mar-19 22:45:00,4.88,14.496
4355,7-Mar-19 23:00:00,4.88,14.500
4356,7-Mar-19 23:15:00,4.88,14.494
4357,7-Mar-19 23:30:00,4.88,14.498
4358,7-Mar-19 23:45:00,4.81,14.499
4359,8-Mar-19 00:00:00,4.88,14.497
4360,8-Mar-19 00:15:00,4.88,14.496
4361,8-Mar-19 00:30:00,4.81,14.493
4362,8-Mar-19 00:45:00,4.81,14.493
4363,8-Mar-19 01:00:00,4.81,14.492
4364,8-Mar-19 01:15:00,4.81,14.491
4365,8-Mar-19 01:30:00,4.81,14.488
4366,8-Mar-19 01:45:00,4.81,14.489
4367,8-Mar-19 02:00:00,4.81,14.491
4368,8-Mar-19 02:15:00,4.81,14.494
4369,8-Mar-19 02:30:00,4.81,14.487
4370,8-Mar-19 02:45:00,4.75,14.489
4371,8-Mar-19 03:00:00,4.75,14.483
4372,8-Mar-19 03:15:00,4.75,14.481
4373,8-Mar-19 03:30:00,4.75,14.483
4374,8-Mar-19 03:45:00,4.75,14.475
4375,8-Mar-19 04:00:00,4.75,14.477
4376,8-Mar-19 04:15:00,4.75,14.483
4377,8-Mar-19 04:30:00,4.75,14.480
4378,8-Mar-19 04:45:00,4.75,14.477
4379,8-Mar-19 05:00:00,4.75,14.480
4380,8-Mar-19 05:15:00,4.75,14.489
4381,8-Mar-19 05:30:00,4.75,14.491
4382,8-Mar-19 05:45:00,4.75,14.491
4383,8-Mar-19 06:00:00,4.75,14.494
4384,8-Mar-19 06:15:00,4.75,14.495
4385,8-Mar-19 06:30:00,4.75,14.495
4386,8-Mar-19 06:45:00,4.75,14.494
4387,8-Mar-19 07:00:00,4.75,14.499
4388,8-Mar-19 07:15:00,4.75,14.499
4389,8-Mar-19 07:30:00,4.75,14.496
4390,8-Mar-19 07:45:00,4.69,14.495
4391,8-Mar-19 08:00:00,4.69,14.498
4392,8-Mar-19 08:15:00,4.69,14.502
4393,8-Mar-19 08:30:00,4.75,14.497
4394,8-Mar-19 08:45:00,4.75,14.495
4395,8-Mar-19 09:00:00,4.75,14.493
4396,8-Mar-19 09:15:00,4.81,14.495
4397,8-Mar-19 09:30:00,4.88,14.489
4398,8-Mar-19 09:45:00,4.88,14.490
4399,8-Mar-19 10:00:00,4.94,14.488
4400,8-Mar-19 10:15:00,5.00,14.479
4401,8-Mar-19 10:30:00,5.06,14.481
4402,8-Mar-19 10:45:00,5.13,14.479
4403,8-Mar-19 11:00:00,5.13,14.476
4404,8-Mar-19 11:15:00,5.06,14.483
4405,8-Mar-19 11:30:00,5.06,14.477
4406,8-Mar-19 11:45:00,5.00,14.476
4407,8-Mar-19 12:00:00,4.94,14.470
4408,8-Mar-19 12:15:00,4.88,14.463
4409,8-Mar-19 12:30:00,4.88,14.465
4410,8-Mar-19 12:45:00,4.69,14.465
4411,8-Mar-19 13:00:00,4.50,14.461
4412,8-Mar-19 13:15:00,4.56,14.454
4413,8-Mar-19 13:30:00,4.56,14.449
4414,8-Mar-19 13:45:00,4.56,14.445
4415,8-Mar-19 14:00:00,4.63,14.438
4416,8-Mar-19 14:15:00,4.69,14.436
4417,8-Mar-19 14:30:00,4.69,14.439
4418,8-Mar-19 14:45:00,4.63,14.433
4419,8-Mar-19 15:00:00,4.50,14.428
4420,8-Mar-19 15:15:00,4.50,14.430
4421,8-Mar-19 15:30:00,4.31,14.433
4422,8-Mar-19 15:45:00,4.38,14.431
4423,8-Mar-19 16:00:00,4.25,14.435
4424,8-Mar-19 16:15:00,4.31,14.433
4425,8-Mar-19 16:30:00,4.38,14.428
4426,8-Mar-19 16:45:00,4.44,14.429
4427,8-Mar-19 17:00:00,4.50,14.427
4428,8-Mar-19 17:15:00,4.56,14.427
4429,8-Mar-19 17:30:00,4.63,14.425
4430,8-Mar-19 17:45:00,4.63,14.425
4431,8-Mar-19 18:00:00,4.69,14.422
4432,8-Mar-19 18:15:00,4.69,14.427
4433,8-Mar-19 18:30:00,4.69,14.433
4434,8-Mar-19 18:45:00,4.69,14.426
4435,8-Mar-19 19:00:00,4.69,14.430
4436,8-Mar-19 19:15:00,4.69,14.431
4437,8-Mar-19 19:30:00,4.69,14.430
4438,8-Mar-19 19:45:00,4.75,14.429
4439,8-Mar-19 20:00:00,4.75,14.430
4440,8-Mar-19 20:15:00,4.75,14.429
4441,8-Mar-19 20:30:00,4.75,14.430
4442,8-Mar-19 20:45:00,4.75,14.429
4443,8-Mar-19 21:00:00,4.75,14.428
4444,8-Mar-19 21:15:00,4.75,14.428
4445,8-Mar-19 21:30:00,4.75,14.429
4446,8-Mar-19 21:45:00,4.75,14.432
4447,8-Mar-19 22:00:00,4.75,14.435
4448,8-Mar-19 22:15:00,4.75,14.434
4449,8-Mar-19 22:30:00,4.75,14.431
4450,8-Mar-19 22:45:00,4.75,14.439
4451,8-Mar-19 23:00:00,4.75,14.433
4452,8-Mar-19 23:15:00,4.75,14.433
4453,8-Mar-19 23:30:00,4.75,14.429
4454,8-Mar-19 23:45:00,4.75,14.427
4455,9-Mar-19 00:00:00,4.75,14.426
4456,9-Mar-19 00:15:00,4.75,14.425
4457,9-Mar-19 00:30:00,4.81,14.426
4458,9-Mar-19 00:45:00,4.81,14.425
4459,9-Mar-19 01:00:00,4.81,14.424
4460,9-Mar-19 01:15:00,4.81,14.428
4461,9-Mar-19 01:30:00,4.81,14.427
4462,9-Mar-19 01:45:00,4.88,14.424
4463,9-Mar-19 02:00:00,4.88,14.423
4464,9-Mar-19 02:15:00,4.88,14.425
4465,9-Mar-19 02:30:00,4.88,14.424
4466,9-Mar-19 02:45:00,4.88,14.418
4467,9-Mar-19 03:00:00,4.88,14.417
4468,9-Mar-19 03:15:00,4.88,14.419
4469,9-Mar-19 03:30:00,4.88,14.422
4470,9-Mar-19 03:45:00,4.81,14.422
4471,9-Mar-19 04:00:00,4.81,14.427
4472,9-Mar-19 04:15:00,4.81,14.426
4473,9-Mar-19 04:30:00,4.81,14.424
4474,9-Mar-19 04:45:00,4.81,14.432
4475,9-Mar-19 05:00:00,4.81,14.431
4476,9-Mar-19 05:15:00,4.75,14.432
4477,9-Mar-19 05:30:00,4.75,14.440
4478,9-Mar-19 05:45:00,4.75,14.437
4479,9-Mar-19 06:00:00,4.75,14.440
4480,9-Mar-19 06:15:00,4.75,14.441
4481,9-Mar-19 06:30:00,4.81,14.443
4482,9-Mar-19 06:45:00,4.81,14.449
4483,9-Mar-19 07:00:00,4.75,14.449
4484,9-Mar-19 07:15:00,4.81,14.450
4485,9-Mar-19 07:30:00,4.81,14.452
4486,9-Mar-19 07:45:00,4.81,14.456
4487,9-Mar-19 08:00:00,4.81,14.458
4488,9-Mar-19 08:15:00,4.88,14.460
4489,9-Mar-19 08:30:00,4.94,14.470
4490,9-Mar-19 08:45:00,4.94,14.469
4491,9-Mar-19 09:00:00,5.00,14.470
4492,9-Mar-19 09:15:00,5.06,14.473
4493,9-Mar-19 09:30:00,5.13,14.479
4494,9-Mar-19 09:45:00,5.19,14.479
4495,9-Mar-19 10:00:00,5.19,14.471
4496,9-Mar-19 10:15:00,5.25,14.473
4497,9-Mar-19 10:30:00,5.31,14.471
4498,9-Mar-19 10:45:00,5.31,14.479
4499,9-Mar-19 11:00:00,5.31,14.473
4500,9-Mar-19 11:15:00,5.31,14.470
4501,9-Mar-19 11:30:00,5.31,14.473
4502,9-Mar-19 11:45:00,5.25,14.475
4503,9-Mar-19 12:00:00,5.31,14.478
4504,9-Mar-19 12:15:00,5.25,14.477
4505,9-Mar-19 12:30:00,5.31,14.471
4506,9-Mar-19 12:45:00,5.25,14.471
4507,9-Mar-19 13:00:00,5.31,14.467
4508,9-Mar-19 13:15:00,5.31,14.461
4509,9-Mar-19 13:30:00,5.31,14.460
4510,9-Mar-19 13:45:00,5.25,14.462
4511,9-Mar-19 14:00:00,5.25,14.460
4512,9-Mar-19 14:15:00,5.25,14.450
4513,9-Mar-19 14:30:00,5.25,14.452
4514,9-Mar-19 14:45:00,5.25,14.451
4515,9-Mar-19 15:00:00,5.25,14.448
4516,9-Mar-19 15:15:00,5.19,14.455
4517,9-Mar-19 15:30:00,5.19,14.456
4518,9-Mar-19 15:45:00,5.19,14.449
4519,9-Mar-19 16:00:00,5.13,14.447
4520,9-Mar-19 16:15:00,5.13,14.445
4521,9-Mar-19 16:30:00,5.13,14.455
4522,9-Mar-19 16:45:00,5.06,14.442
4523,9-Mar-19 17:00:00,5.06,14.442
4524,9-Mar-19 17:15:00,5.06,14.441
4525,9-Mar-19 17:30:00,5.00,14.438
4526,9-Mar-19 17:45:00,5.00,14.435
4527,9-Mar-19 18:00:00,5.00,14.438
4528,9-Mar-19 18:15:00,4.94,14.437
4529,9-Mar-19 18:30:00,4.94,14.432
4530,9-Mar-19 18:45:00,4.88,14.426
4531,9-Mar-19 19:00:00,4.88,14.429
4532,9-Mar-19 19:15:00,4.88,14.445
4533,9-Mar-19 19:30:00,4.88,14.451
4534,9-Mar-19 19:45:00,4.88,14.442
4535,9-Mar-19 20:00:00,4.88,14.456
4536,9-Mar-19 20:15:00,4.88,14.454
4537,9-Mar-19 20:30:00,4.88,14.436
4538,9-Mar-19 20:45:00,4.88,14.432
4539,9-Mar-19 21:00:00,4.81,14.438
4540,9-Mar-19 21:15:00,4.88,14.442
4541,9-Mar-19 21:30:00,4.88,14.439
4542,9-Mar-19 21:45:00,4.81,14.441
4543,9-Mar-19 22:00:00,4.81,14.429
4544,9-Mar-19 22:15:00,4.81,14.425
4545,9-Mar-19 22:30:00,4.81,14.420
4546,9-Mar-19 22:45:00,4.81,14.427
4547,9-Mar-19 23:00:00,4.81,14.418
4548,9-Mar-19 23:15:00,4.75,14.410
4549,9-Mar-19 23:30:00,4.75,14.414
4550,9-Mar-19 23:45:00,4.75,14.418
4551,10-Mar-19 00:00:00,4.75,14.414
4552,10-Mar-19 00:15:00,4.75,14.409
4553,10-Mar-19 00:30:00,4.69,14.404
4554,10-Mar-19 00:45:00,4.75,14.410
4555,10-Mar-19 01:00:00,4.75,14.411
4556,10-Mar-19 01:15:00,4.75,14.403
4557,10-Mar-19 01:30:00,4.75,14.402
4558,10-Mar-19 01:45:00,4.75,14.405
4559,10-Mar-19 02:00:00,4.75,14.403
4560,10-Mar-19 02:15:00,4.75,14.403
4561,10-Mar-19 02:30:00,4.75,14.397
4562,10-Mar-19 02:45:00,4.81,14.400
4563,10-Mar-19 03:00:00,4.81,14.403
4564,10-Mar-19 03:15:00,4.81,14.401
4565,10-Mar-19 03:30:00,4.81,14.396
4566,10-Mar-19 03:45:00,4.81,14.390
4567,10-Mar-19 04:00:00,4.81,14.391
4568,10-Mar-19 04:15:00,4.81,14.385
4569,10-Mar-19 04:30:00,4.81,14.388
4570,10-Mar-19 04:45:00,4.81,14.383
4571,10-Mar-19 05:00:00,4.88,14.384
4572,10-Mar-19 05:15:00,4.88,14.386
4573,10-Mar-19 05:30:00,4.88,14.388
4574,10-Mar-19 05:45:00,4.88,14.385
4575,10-Mar-19 06:00:00,4.88,14.380
4576,10-Mar-19 06:15:00,4.88,14.383
4577,10-Mar-19 06:30:00,4.88,14.382
4578,10-Mar-19 06:45:00,4.94,14.381
4579,10-Mar-19 07:00:00,4.94,14.386
4580,10-Mar-19 07:15:00,4.94,14.384
4581,10-Mar-19 07:30:00,5.00,14.382
4582,10-Mar-19 07:45:00,5.06,14.384
4583,10-Mar-19 08:00:00,5.06,14.384
4584,10-Mar-19 08:15:00,5.19,14.380
4585,10-Mar-19 08:30:00,5.19,14.383
4586,10-Mar-19 08:45:00,5.19,14.379
4587,10-Mar-19 09:00:00,5.31,14.378
4588,10-Mar-19 09:15:00,5.44,14.377
4589,10-Mar-19 09:30:00,5.50,14.376
4590,10-Mar-19 09:45:00,5.69,14.370
4591,10-Mar-19 10:00:00,5.81,14.374
4592,10-Mar-19 10:15:00,6.00,14.372
4593,10-Mar-19 10:30:00,6.25,14.370
4594,10-Mar-19 10:45:00,6.44,14.368
4595,10-Mar-19 11:00:00,6.63,14.368
4596,10-Mar-19 11:15:00,6.81,14.360
4597,10-Mar-19 11:30:00,6.94,14.363
4598,10-Mar-19 11:45:00,7.06,14.363
4599,10-Mar-19 12:00:00,7.25,14.373
4600,10-Mar-19 12:15:00,7.31,14.363
4601,10-Mar-19 12:30:00,7.44,14.360
4602,10-Mar-19 12:45:00,7.56,14.355
4603,10-Mar-19 13:00:00,7.75,14.353
4604,10-Mar-19 13:15:00,7.88,14.349
4605,10-Mar-19 13:30:00,7.94,14.350
4606,10-Mar-19 13:45:00,7.94,14.345
4607,10-Mar-19 14:00:00,7.88,14.342
4608,10-Mar-19 14:15:00,7.88,14.345
4609,10-Mar-19 14:30:00,7.88,14.344
4610,10-Mar-19 14:45:00,7.88,14.346
4611,10-Mar-19 15:00:00,7.81,14.345
4612,10-Mar-19 15:15:00,7.88,14.344
4613,10-Mar-19 15:30:00,7.75,14.345
4614,10-Mar-19 15:45:00,7.69,14.348
4615,10-Mar-19 16:00:00,7.63,14.348
4616,10-Mar-19 16:15:00,7.50,14.349
4617,10-Mar-19 16:30:00,7.44,14.354
4618,10-Mar-19 16:45:00,7.31,14.350
4619,10-Mar-19 17:00:00,7.25,14.351
4620,10-Mar-19 17:15:00,7.19,14.351
4621,10-Mar-19 17:30:00,7.06,14.355
4622,10-Mar-19 17:45:00,6.94,14.360
4623,10-Mar-19 18:00:00,6.88,14.358
4624,10-Mar-19 18:15:00,6.75,14.362
4625,10-Mar-19 18:30:00,6.69,14.369
4626,10-Mar-19 18:45:00,6.63,14.371
4627,10-Mar-19 19:00:00,6.63,14.381
4628,10-Mar-19 19:15:00,6.63,14.379
4629,10-Mar-19 19:30:00,6.63,14.380
4630,10-Mar-19 19:45:00,6.63,14.389
4631,10-Mar-19 20:00:00,6.69,14.395
4632,10-Mar-19 20:15:00,6.75,14.393
4633,10-Mar-19 20:30:00,6.81,14.397
4634,10-Mar-19 20:45:00,6.88,14.400
4635,10-Mar-19 21:00:00,6.88,14.401
4636,10-Mar-19 21:15:00,6.81,14.406
4637,10-Mar-19 21:30:00,6.75,14.407
4638,10-Mar-19 21:45:00,6.75,14.409
4639,10-Mar-19 22:00:00,6.75,14.411
4640,10-Mar-19 22:15:00,6.75,14.412
4641,10-Mar-19 22:30:00,6.69,14.418
4642,10-Mar-19 22:45:00,6.63,14.417
4643,10-Mar-19 23:00:00,6.56,14.418
4644,10-Mar-19 23:15:00,6.50,14.424
4645,10-Mar-19 23:30:00,6.50,14.421
4646,10-Mar-19 23:45:00,6.44,14.427
4647,11-Mar-19 00:00:00,6.38,14.428
4648,11-Mar-19 00:15:00,6.38,14.429
4649,11-Mar-19 00:30:00,6.31,14.431
4650,11-Mar-19 00:45:00,6.25,14.431
4651,11-Mar-19 01:00:00,6.25,14.434
4652,11-Mar-19 01:15:00,6.25,14.439
4653,11-Mar-19 01:30:00,6.19,14.440
4654,11-Mar-19 01:45:00,6.19,14.441
4655,11-Mar-19 02:00:00,6.13,14.439
